"","X","curr_name","TOTAGE","preds1","species_code","preds_lm","preds_nls","preds_mixed"
"2176",7621,"Pacific yew",380,13.9647483116717,"TaxuBrev",NA,NA,NA
"2177",7721,"Pacific yew",385,14.0619260893264,"TaxuBrev",NA,NA,NA
"2178",7821,"Pacific yew",390,14.1585131126847,"TaxuBrev",NA,NA,NA
"2179",7921,"Pacific yew",395,14.2545204786146,"TaxuBrev",NA,NA,NA
"2180",8021,"Pacific yew",400,14.349958938104,"TaxuBrev",NA,NA,NA
"2181",8125,"Pacific yew",405,14.4448389112186,"TaxuBrev",NA,NA,NA
"2182",8223,"Pacific yew",410,14.5391705012369,"TaxuBrev",NA,NA,NA
"2183",8321,"Pacific yew",415,14.6329635080164,"TaxuBrev",NA,NA,NA
"2184",8421,"Pacific yew",420,14.7262274406423,"TaxuBrev",NA,NA,NA
"2185",8521,"Pacific yew",425,14.8189715294052,"TaxuBrev",NA,NA,NA
"2186",8621,"Pacific yew",430,14.9112047371501,"TaxuBrev",NA,NA,NA
"2187",8721,"Pacific yew",435,15.0029357700378,"TaxuBrev",NA,NA,NA
"2188",8821,"Pacific yew",440,15.0941730877541,"TaxuBrev",NA,NA,NA
"2189",8921,"Pacific yew",445,15.1849249132027,"TaxuBrev",NA,NA,NA
"2190",9021,"Pacific yew",450,15.2751992417117,"TaxuBrev",NA,NA,NA
"2191",9125,"Pacific yew",455,15.3650038497849,"TaxuBrev",NA,NA,NA
"2192",9223,"Pacific yew",460,15.4543463034233,"TaxuBrev",NA,NA,NA
"2193",9321,"Pacific yew",465,15.5432339660445,"TaxuBrev",NA,NA,NA
"2194",9421,"Pacific yew",470,15.6316740060214,"TaxuBrev",NA,NA,NA
"2195",9521,"Pacific yew",475,15.7196734038643,"TaxuBrev",NA,NA,NA
"2196",9621,"Pacific yew",480,15.8072389590647,"TaxuBrev",NA,NA,NA
"2197",9721,"Pacific yew",485,15.8943772966224,"TaxuBrev",NA,NA,NA
"2198",9821,"Pacific yew",490,15.9810948732718,"TaxuBrev",NA,NA,NA
"2199",9921,"Pacific yew",495,16.0673979834252,"TaxuBrev",NA,NA,NA
"2200",10021,"Pacific yew",500,16.1532927648485,"TaxuBrev",NA,NA,NA
"2201",1106,"California torreya (nutmeg)",5,0.401730285659437,"TorrCali",0.040534422582003,1.1084300525589,0.00715887132790846
"2202",2106,"California torreya (nutmeg)",10,0.868988535921356,"TorrCali",0.177352494445471,1.11988282180425,0.0743310478741416
"2203",3106,"California torreya (nutmeg)",15,1.36465532390116,"TorrCali",0.403356224235162,1.15297541009254,0.247593647616233
"2204",4106,"California torreya (nutmeg)",20,1.87972155079915,"TorrCali",0.70919990464106,1.22101875747217,0.539886892377105
"2205",5106,"California torreya (nutmeg)",25,2.40971131613459,"TorrCali",1.08700443959505,1.3397459522685,0.947333915081448
"2206",6106,"California torreya (nutmeg)",30,2.95190548058272,"TorrCali",1.53023686111733,1.52838278952311,1.45911607242311
"2207",7106,"California torreya (nutmeg)",35,3.50446383701299,"TorrCali",2.03342044888561,1.81033138007366,2.06212612752538
"2208",8106,"California torreya (nutmeg)",40,4.06605261459804,"TorrCali",2.59189911225299,2.21257559378117,2.74310316705102
"2209",9106,"California torreya (nutmeg)",45,4.63565785187158,"TorrCali",3.20166248082043,2.76295511824089,3.48957651204811
"2210",1022,"California torreya (nutmeg)",50,5.21248106839548,"TorrCali",3.85921671211423,3.48513212225955,4.29023816408769
"2211",1126,"California torreya (nutmeg)",55,5.79587618157447,"TorrCali",4.56148779513067,4.39236724498893,5.13503954341637
"2212",1224,"California torreya (nutmeg)",60,6.38530903274841,"TorrCali",5.30574792103538,5.48238458988927,6.01515765120133
"2213",1322,"California torreya (nutmeg)",65,6.98033018304822,"TorrCali",6.08955844820447,6.73560504214045,6.92290330360996
"2214",1422,"California torreya (nutmeg)",70,7.58055592925078,"TorrCali",6.91072501158483,8.11761122341879,7.85160807265417
"2215",1522,"California torreya (nutmeg)",75,8.18565463948037,"TorrCali",7.76726167600927,9.58481863173001,8.79550821675575
"2216",1622,"California torreya (nutmeg)",80,8.7953366591189,"TorrCali",8.65736193684728,11.0912179833116,9.74963437056813
"2217",1722,"California torreya (nutmeg)",85,9.40934668721548,"TorrCali",9.57937498457107,12.5941827655757,10.7097107960786
"2218",1822,"California torreya (nutmeg)",90,10.0274579077795,"TorrCali",10.5317860727234,14.0582456629112,11.6720654175788
"2219",1922,"California torreya (nutmeg)",95,10.6494673962031,"TorrCali",11.513200125407,15.4567168813115,12.6335505565125
"2220",2022,"California torreya (nutmeg)",100,11.2751924707581,"TorrCali",12.5223279319234,16.7716188799968,13.5914736588325
"2221",2126,"California torreya (nutmeg)",105,11.9044677568897,"TorrCali",13.5579744293616,17.992597902322,14.5435370499339
"2222",2224,"California torreya (nutmeg)",110,12.5371427975374,"TorrCali",14.6190286864811,19.1153918480215,15.4877856874949
"2223",2322,"California torreya (nutmeg)",115,13.1730800875798,"TorrCali",15.7044552860493,20.1402522389626,16.4225619156973
"2224",2422,"California torreya (nutmeg)",120,13.8121534418676,"TorrCali",16.8132868659954,21.0705404670195,17.3464663032484
"2225",2522,"California torreya (nutmeg)",125,14.4542466286191,"TorrCali",17.9446176279526,21.911587704785,18.2583237440824
"2226",2622,"California torreya (nutmeg)",130,15.0992522160925,"TorrCali",19.097597658932,22.6698280588925,19.1571540985885
"2227",2722,"California torreya (nutmeg)",135,15.747070592292,"TorrCali",20.2714279408161,23.3521742777104,20.0421467471379
"2228",2822,"California torreya (nutmeg)",140,16.3976091262733,"TorrCali",21.4653559451044,23.9655904972527,20.9126385131376
"2229",2922,"California torreya (nutmeg)",145,17.0507814462496,"TorrCali",22.6786717283758,24.5168157539929,21.7680944886657
"2230",3022,"California torreya (nutmeg)",150,17.706506814749,"TorrCali",23.9107044583365,25.0121977437363,22.6080913619872
"2231",3126,"California torreya (nutmeg)",155,18.3647095849658,"TorrCali",25.1608193119186,25.4576041606832,23.4323029035369
"2232",3224,"California torreya (nutmeg)",160,19.0253187254657,"TorrCali",26.4284146962935,25.8583866658952,24.2404873161838
"2233",3322,"California torreya (nutmeg)",165,19.6882674027784,"TorrCali",27.7129197513373,26.2193791588294,25.032476197721
"2234",3422,"California torreya (nutmeg)",170,20.3534926132791,"TorrCali",29.0137920983753,26.5449173049474,25.8081648994892
"2235",3522,"California torreya (nutmeg)",175,21.0209348572579,"TorrCali",30.3305158052394,26.8388702826834,26.5675040957072
"2236",3622,"California torreya (nutmeg)",180,21.6905378492706,"TorrCali",31.6625995419837,27.104678657392,27.3104924042124
"2237",3722,"California torreya (nutmeg)",185,22.3622482598335,"TorrCali",33.0095749052056,27.3453943956909,28.0371699215878
"2238",3822,"California torreya (nutmeg)",190,23.0360154843142,"TorrCali",34.3709948919449,27.5637205069932,28.7476125546414
"2239",3922,"California torreya (nutmeg)",195,23.7117914355107,"TorrCali",35.7464325066727,27.7620488093637,29.4419270464164
"2240",4022,"California torreya (nutmeg)",200,24.3895303569463,"TorrCali",37.1354794870396,27.942494995646,30.1202466087584
"2241",4126,"California torreya (nutmeg)",205,25.0691886543423,"TorrCali",38.5377451358798,28.1069306214924,30.7827270853152
"2242",4224,"California torreya (nutmeg)",210,25.7507247430987,"TorrCali",39.9528552485285,28.2570119212764,31.4295435789981
"2243",4322,"California torreya (nutmeg)",215,26.4340989099162,"TorrCali",41.3804511258493,28.3942055322196,32.0608874866399
"2244",4422,"California torreya (nutmeg)",220,27.1192731869482,"TorrCali",42.8201886645113,28.5198113076243,32.6769638910713
"2245",4522,"California torreya (nutmeg)",225,27.8062112370908,"TorrCali",44.2717375170508,28.634982452034,33.2779892672764
"2246",4622,"California torreya (nutmeg)",230,28.4948782491969,"TorrCali",45.7347803151065,28.7407432317643,33.8641894648424
"2247",4722,"California torreya (nutmeg)",235,29.1852408421597,"TorrCali",47.2090119499597,28.8380045153215,34.4357979337079
"2248",4822,"California torreya (nutmeg)",240,29.8772669769407,"TorrCali",48.6941389051602,28.9275773876446,34.9930541643655
"2249",4922,"California torreya (nutmeg)",245,30.5709258757332,"TorrCali",50.1898786365806,29.0101850650913,35.5362023172562
"2250",5022,"California torreya (nutmeg)",250,31.2661879475475,"TorrCali",51.6959589957388,29.0864733180335,36.0654900192153
"2251",5126,"California torreya (nutmeg)",255,31.9630247195896,"TorrCali",53.2121176926577,29.1570195869634,36.5811673075287
"2252",5224,"California torreya (nutmeg)",260,32.6614087738776,"TorrCali",54.7381017949185,29.2223409574661,37.0834857045147
"2253",5322,"California torreya (nutmeg)",265,33.3613136886027,"TorrCali",56.2736672598946,29.2829011400255,37.5726974075978
"2254",5422,"California torreya (nutmeg)",270,34.062713983796,"TorrCali",57.8185784974544,29.3391165828008,38.0490545816285
"2255",5522,"California torreya (nutmeg)",275,34.765585070912,"TorrCali",59.3726079606833,29.3913618294009,38.5128087417697
"2256",5622,"California torreya (nutmeg)",280,35.46990320598,"TorrCali",60.9355357624089,29.4399742193024,38.9642102166342
"2257",5722,"California torreya (nutmeg)",285,36.1756454460108,"TorrCali",62.5071493155229,29.4852580158456,39.4035076825627
"2258",5822,"California torreya (nutmeg)",290,36.8827896083802,"TorrCali",64.0872429952747,29.5274880355755,39.8309477609759
"2259",5922,"California torreya (nutmeg)",295,37.5913142329376,"TorrCali",65.6756178218859,29.5669128429363,40.246774671666
"2260",6022,"California torreya (nutmeg)",300,38.3011985466145,"TorrCali",67.2720811619713,29.6037575658375,40.651229935698
"2261",6126,"California torreya (nutmeg)",305,39.0124224303277,"TorrCali",68.8764464473965,29.6382263802293,41.0445521223126
"2262",6224,"California torreya (nutmeg)",310,39.7249663879938,"TorrCali",70.4885329103138,29.670504705439,41.426976634848
"2263",6322,"California torreya (nutmeg)",315,40.4388115174897,"TorrCali",72.1081653332284,29.7007611464885,41.79873553126
"2264",6422,"California torreya (nutmeg)",320,41.1539394834053,"TorrCali",73.7351738130454,29.7291492148335,42.1600573753037
"2265",6522,"California torreya (nutmeg)",325,41.8703324914533,"TorrCali",75.3693935381306,29.7558088548313,42.511167114885
"2266",6622,"California torreya (nutmeg)",330,42.5879732644116,"TorrCali",77.0106645775029,29.7808677996777,42.8522859844637
"2267",6722,"California torreya (nutmeg)",335,43.3068450194828,"TorrCali",78.6588316813428,29.8044427774667,43.1836314287415
"2268",6822,"California torreya (nutmeg)",340,44.0269314469696,"TorrCali",80.3137440920694,29.8266405853602,43.5054170451623
"2269",6922,"California torreya (nutmeg)",345,44.7482166901695,"TorrCali",81.9752553652958,29.8475590475524,43.8178525430267
"2270",7022,"California torreya (nutmeg)",350,45.4706853264043,"TorrCali",83.643223200025,29.8672878707127,44.1211437172574
"2271",7126,"California torreya (nutmeg)",355,46.1943223491024,"TorrCali",85.3175092775029,29.8859094088698,44.4154924350655
"2272",7224,"California torreya (nutmeg)",360,46.9191131508649,"TorrCali",86.9979791081783,29.903499348196,44.7010966339578
"2273",7322,"California torreya (nutmeg)",365,47.6450435074448,"TorrCali",88.6845018862739,29.9201273208555,44.9781503296906
"2274",7422,"California torreya (nutmeg)",370,48.3720995625816,"TorrCali",90.3769503514991,29.9358574559506,45.2468436329278
"2275",7522,"California torreya (nutmeg)",375,49.1002678136325,"TorrCali",92.0752006574725,29.9507488746207,45.5073627734933
"2276",7622,"California torreya (nutmeg)",380,49.8295350979488,"TorrCali",93.7791322464542,29.9648561354918,45.7598901312274
"2277",7722,"California torreya (nutmeg)",385,50.5598885799501,"TorrCali",95.4886277300163,29.9782296359375,46.0046042725627
"2278",7822,"California torreya (nutmeg)",390,51.2913157388511,"TorrCali",97.2035727753029,29.9909159739561,46.2416799920322
"2279",7922,"California torreya (nutmeg)",395,52.0238043570014,"TorrCali",98.923855996559,30.0029582749096,46.4712883580037
"2280",8022,"California torreya (nutmeg)",400,52.7573425087981,"TorrCali",100.649368851629,30.0143964868707,46.6935967620149
"2281",8126,"California torreya (nutmeg)",405,53.491918550139,"TorrCali",102.38000554314,30.0252676478928,46.9087689711475
"2282",8224,"California torreya (nutmeg)",410,54.2275211083813,"TorrCali",104.11566292412,30.0356061281377,47.1169651829436
"2283",8322,"California torreya (nutmeg)",415,54.9641390727769,"TorrCali",105.856240407785,30.0454438494647,47.3183420824178
"2284",8422,"California torreya (nutmeg)",420,55.7017615853567,"TorrCali",107.601639881302,30.0548104847884,47.5130529007723
"2285",8522,"California torreya (nutmeg)",425,56.4403780322358,"TorrCali",109.35176562327,30.0637336392608,47.7012474754612
"2286",8622,"California torreya (nutmeg)",430,57.1799780353173,"TorrCali",111.106524224766,30.0722390151005,47.8830723112926
"2287",8722,"California torreya (nutmeg)",435,57.920551444372,"TorrCali",112.865824513732,30.0803505616997,48.0586706422919
"2288",8822,"California torreya (nutmeg)",440,58.6620883294707,"TorrCali",114.629577482544,30.0880906124551,48.2281824940796
"2289",8922,"California torreya (nutmeg)",445,59.404578973752,"TorrCali",116.397696218607,30.0954800096222,48.3917447465475
"2290",9022,"California torreya (nutmeg)",450,60.1480138665066,"TorrCali",118.170095837795,30.1025382183471,48.5494911966407
"2291",9126,"California torreya (nutmeg)",455,60.8923836965591,"TorrCali",119.946693420627,30.1092834309122,48.7015526210767
"2292",9224,"California torreya (nutmeg)",460,61.6376793459342,"TorrCali",121.727407951004,30.1157326621253,48.8480568388526
"2293",9322,"California torreya (nutmeg)",465,62.3838918837895,"TorrCali",123.512160257413,30.1219018366799,48.9891287734108
"2294",9422,"California torreya (nutmeg)",470,63.1310125606029,"TorrCali",125.300872956461,30.1278058692377,49.1248905143488
"2295",9522,"California torreya (nutmeg)",475,63.8790328026001,"TorrCali",127.093470398617,30.1334587378996,49.2554613785731
"2296",9622,"California torreya (nutmeg)",480,64.6279442064099,"TorrCali",128.889878616077,30.1388735516726,49.3809579708137
"2297",9722,"California torreya (nutmeg)",485,65.3777385339372,"TorrCali",130.690025272634,30.1440626124719,49.5014942434227
"2298",9822,"California torreya (nutmeg)",490,66.1284077074404,"TorrCali",132.493839615468,30.1490374721512,49.6171815553943
"2299",9922,"California torreya (nutmeg)",495,66.8799438048045,"TorrCali",134.301252428753,30.1538089849997,49.7281287305528
"2300",10022,"California torreya (nutmeg)",500,67.6323390550004,"TorrCali",136.112195989013,30.1583873561066,49.8344421148621
"2301",1107,"mountain hemlock",5,0.523656378512645,"TsugMert",NA,NA,NA
"2302",2107,"mountain hemlock",10,1.00516416368329,"TsugMert",NA,NA,NA
"2303",3107,"mountain hemlock",15,1.4719493883985,"TsugMert",NA,NA,NA
"2304",4107,"mountain hemlock",20,1.92942364002682,"TsugMert",NA,NA,NA
"2305",5107,"mountain hemlock",25,2.38009671701188,"TsugMert",NA,NA,NA
"2306",6107,"mountain hemlock",30,2.82542300005228,"TsugMert",NA,NA,NA
"2307",7107,"mountain hemlock",35,3.26635150541608,"TsugMert",NA,NA,NA
"2308",8107,"mountain hemlock",40,3.70354984508509,"TsugMert",NA,NA,NA
"2309",9107,"mountain hemlock",45,4.1375128632266,"TsugMert",NA,NA,NA
"2310",1023,"mountain hemlock",50,4.56862176077327,"TsugMert",NA,NA,NA
"2311",1127,"mountain hemlock",55,4.99717903442505,"TsugMert",NA,NA,NA
"2312",1225,"mountain hemlock",60,5.42343044682403,"TsugMert",NA,NA,NA
"2313",1323,"mountain hemlock",65,5.84757953113195,"TsugMert",NA,NA,NA
"2314",1423,"mountain hemlock",70,6.26979755037574,"TsugMert",NA,NA,NA
"2315",1523,"mountain hemlock",75,6.69023056089887,"TsugMert",NA,NA,NA
"2316",1623,"mountain hemlock",80,7.10900455995197,"TsugMert",NA,NA,NA
"2317",1723,"mountain hemlock",85,7.52622932490597,"TsugMert",NA,NA,NA
"2318",1823,"mountain hemlock",90,7.9420013343609,"TsugMert",NA,NA,NA
"2319",1923,"mountain hemlock",95,8.35640602969699,"TsugMert",NA,NA,NA
"2320",2023,"mountain hemlock",100,8.76951959297494,"TsugMert",NA,NA,NA
"2321",2127,"mountain hemlock",105,9.18141036369642,"TsugMert",NA,NA,NA
"2322",2225,"mountain hemlock",110,9.59213998152843,"TsugMert",NA,NA,NA
"2323",2323,"mountain hemlock",115,10.001764318071,"TsugMert",NA,NA,NA
"2324",2423,"mountain hemlock",120,10.4103342441091,"TsugMert",NA,NA,NA
"2325",2523,"mountain hemlock",125,10.8178962670536,"TsugMert",NA,NA,NA
"2326",2623,"mountain hemlock",130,11.224493064854,"TsugMert",NA,NA,NA
"2327",2723,"mountain hemlock",135,11.6301639365408,"TsugMert",NA,NA,NA
"2328",2823,"mountain hemlock",140,12.0349451850223,"TsugMert",NA,NA,NA
"2329",2923,"mountain hemlock",145,12.4388704443831,"TsugMert",NA,NA,NA
"2330",3023,"mountain hemlock",150,12.8419709613676,"TsugMert",NA,NA,NA
"2331",3127,"mountain hemlock",155,13.2442758387767,"TsugMert",NA,NA,NA
"2332",3225,"mountain hemlock",160,13.6458122469949,"TsugMert",NA,NA,NA
"2333",3323,"mountain hemlock",165,14.0466056086857,"TsugMert",NA,NA,NA
"2334",3423,"mountain hemlock",170,14.4466797607719,"TsugMert",NA,NA,NA
"2335",3523,"mountain hemlock",175,14.8460570970777,"TsugMert",NA,NA,NA
"2336",3623,"mountain hemlock",180,15.2447586944301,"TsugMert",NA,NA,NA
"2337",3723,"mountain hemlock",185,15.6428044245446,"TsugMert",NA,NA,NA
"2338",3823,"mountain hemlock",190,16.0402130536362,"TsugMert",NA,NA,NA
"2339",3923,"mountain hemlock",195,16.4370023313932,"TsugMert",NA,NA,NA
"2340",4023,"mountain hemlock",200,16.8331890706914,"TsugMert",NA,NA,NA
"2341",4127,"mountain hemlock",205,17.2287892192201,"TsugMert",NA,NA,NA
"2342",4225,"mountain hemlock",210,17.6238179240189,"TsugMert",NA,NA,NA
"2343",4323,"mountain hemlock",215,18.018289589778,"TsugMert",NA,NA,NA
"2344",4423,"mountain hemlock",220,18.412217931636,"TsugMert",NA,NA,NA
"2345",4523,"mountain hemlock",225,18.8056160231079,"TsugMert",NA,NA,NA
"2346",4623,"mountain hemlock",230,19.1984963396916,"TsugMert",NA,NA,NA
"2347",4723,"mountain hemlock",235,19.5908707986257,"TsugMert",NA,NA,NA
"2348",4823,"mountain hemlock",240,19.982750795216,"TsugMert",NA,NA,NA
"2349",4923,"mountain hemlock",245,20.3741472360893,"TsugMert",NA,NA,NA
"2350",5023,"mountain hemlock",250,20.765070569694,"TsugMert",NA,NA,NA
"2351",5127,"mountain hemlock",255,21.1555308143252,"TsugMert",NA,NA,NA
"2352",5225,"mountain hemlock",260,21.5455375839186,"TsugMert",NA,NA,NA
"2353",5323,"mountain hemlock",265,21.9351001118327,"TsugMert",NA,NA,NA
"2354",5423,"mountain hemlock",270,22.3242272728095,"TsugMert",NA,NA,NA
"2355",5523,"mountain hemlock",275,22.7129276032842,"TsugMert",NA,NA,NA
"2356",5623,"mountain hemlock",280,23.1012093201975,"TsugMert",NA,NA,NA
"2357",5723,"mountain hemlock",285,23.4890803384438,"TsugMert",NA,NA,NA
"2358",5823,"mountain hemlock",290,23.8765482870772,"TsugMert",NA,NA,NA
"2359",5923,"mountain hemlock",295,24.2636205243837,"TsugMert",NA,NA,NA
"2360",6023,"mountain hemlock",300,24.6503041519171,"TsugMert",NA,NA,NA
"2361",6127,"mountain hemlock",305,25.0366060275847,"TsugMert",NA,NA,NA
"2362",6225,"mountain hemlock",310,25.4225327778631,"TsugMert",NA,NA,NA
"2363",6323,"mountain hemlock",315,25.8080908092143,"TsugMert",NA,NA,NA
"2364",6423,"mountain hemlock",320,26.1932863187659,"TsugMert",NA,NA,NA
"2365",6523,"mountain hemlock",325,26.5781253043153,"TsugMert",NA,NA,NA
"2366",6623,"mountain hemlock",330,26.9626135737076,"TsugMert",NA,NA,NA
"2367",6723,"mountain hemlock",335,27.3467567536384,"TsugMert",NA,NA,NA
"2368",6823,"mountain hemlock",340,27.7305602979225,"TsugMert",NA,NA,NA
"2369",6923,"mountain hemlock",345,28.1140294952695,"TsugMert",NA,NA,NA
"2370",7023,"mountain hemlock",350,28.4971694766019,"TsugMert",NA,NA,NA
"2371",7127,"mountain hemlock",355,28.879985221949,"TsugMert",NA,NA,NA
"2372",7225,"mountain hemlock",360,29.2624815669469,"TsugMert",NA,NA,NA
"2373",7323,"mountain hemlock",365,29.6446632089718,"TsugMert",NA,NA,NA
"2374",7423,"mountain hemlock",370,30.0265347129328,"TsugMert",NA,NA,NA
"2375",7523,"mountain hemlock",375,30.4081005167465,"TsugMert",NA,NA,NA
"2376",7623,"mountain hemlock",380,30.7893649365157,"TsugMert",NA,NA,NA
"2377",7723,"mountain hemlock",385,31.1703321714314,"TsugMert",NA,NA,NA
"2378",7823,"mountain hemlock",390,31.5510063084168,"TsugMert",NA,NA,NA
"2379",7923,"mountain hemlock",395,31.9313913265291,"TsugMert",NA,NA,NA
"2380",8023,"mountain hemlock",400,32.3114911011355,"TsugMert",NA,NA,NA
"2381",8127,"mountain hemlock",405,32.6913094078777,"TsugMert",NA,NA,NA
"2382",8225,"mountain hemlock",410,33.0708499264368,"TsugMert",NA,NA,NA
"2383",8323,"mountain hemlock",415,33.4501162441128,"TsugMert",NA,NA,NA
"2384",8423,"mountain hemlock",420,33.8291118592291,"TsugMert",NA,NA,NA
"2385",8523,"mountain hemlock",425,34.2078401843714,"TsugMert",NA,NA,NA
"2386",8623,"mountain hemlock",430,34.5863045494732,"TsugMert",NA,NA,NA
"2387",8723,"mountain hemlock",435,34.9645082047554,"TsugMert",NA,NA,NA
"2388",8823,"mountain hemlock",440,35.3424543235281,"TsugMert",NA,NA,NA
"2389",8923,"mountain hemlock",445,35.7201460048641,"TsugMert",NA,NA,NA
"2390",9023,"mountain hemlock",450,36.0975862761498,"TsugMert",NA,NA,NA
"2391",9127,"mountain hemlock",455,36.4747780955214,"TsugMert",NA,NA,NA
"2392",9225,"mountain hemlock",460,36.8517243541927,"TsugMert",NA,NA,NA
"2393",9323,"mountain hemlock",465,37.2284278786795,"TsugMert",NA,NA,NA
"2394",9423,"mountain hemlock",470,37.6048914329275,"TsugMert",NA,NA,NA
"2395",9523,"mountain hemlock",475,37.9811177203484,"TsugMert",NA,NA,NA
"2396",9623,"mountain hemlock",480,38.3571093857684,"TsugMert",NA,NA,NA
