"SPCD","COMMON_NAME","GENUS","SPECIES","VARIETY","SUBSPECIES","SPECIES_SYMBOL","E_SPGRPCD","W_SPGRPCD","C_SPGRPCD","P_SPGRPCD","MAJOR_SPGRPCD","STOCKING_SPGRPCD","FOREST_TYPE_SPGRPCD","EXISTS_IN_NCRS","EXISTS_IN_NERS","EXISTS_IN_PNWRS","EXISTS_IN_RMRS","EXISTS_IN_SRS","SITETREE","SFTWD_HRDWD","ST_EXISTS_IN_NCRS","ST_EXISTS_IN_NERS","ST_EXISTS_IN_PNWRS","ST_EXISTS_IN_RMRS","ST_EXISTS_IN_SRS","CORE","EAST","WEST","CARIBBEAN","PACIFIC","WOODLAND","MANUAL_START","MANUAL_END","JENKINS_SPGRPCD","JENKINS_TOTAL_B1","JENKINS_TOTAL_B2","JENKINS_STEM_WOOD_RATIO_B1","JENKINS_STEM_WOOD_RATIO_B2","JENKINS_STEM_BARK_RATIO_B1","JENKINS_STEM_BARK_RATIO_B2","JENKINS_FOLIAGE_RATIO_B1","JENKINS_FOLIAGE_RATIO_B2","JENKINS_ROOT_RATIO_B1","JENKINS_ROOT_RATIO_B2","JENKINS_SAPLING_ADJUSTMENT","WOOD_SPGR_GREENVOL_DRYWT","WOOD_SPGR_GREENVOL_DRYWT_CIT","BARK_SPGR_GREENVOL_DRYWT","BARK_SPGR_GREENVOL_DRYWT_CIT","MC_PCT_GREEN_BARK","MC_PCT_GREEN_BARK_CIT","MC_PCT_GREEN_WOOD","MC_PCT_GREEN_WOOD_CIT","WOOD_SPGR_MC12VOL_DRYWT","WOOD_SPGR_MC12VOL_DRYWT_CIT","BARK_VOL_PCT","BARK_VOL_PCT_CIT","RAILE_STUMP_DOB_B1","RAILE_STUMP_DIB_B1","RAILE_STUMP_DIB_B2","CWD_DECAY_RATIO1","CWD_DECAY_RATIO2","CWD_DECAY_RATIO3","CWD_DECAY_RATIO4","CWD_DECAY_RATIO5","DWM_CARBON_RATIO","STANDING_DEAD_DECAY_RATIO1","STANDING_DEAD_DECAY_RATIO2","STANDING_DEAD_DECAY_RATIO3","STANDING_DEAD_DECAY_RATIO4","STANDING_DEAD_DECAY_RATIO5","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","DRYWT_TO_GREENWT_CONVERSION"
7016,"tiger's claw","Erythrina","variegata","orientalis","","ERVAO",54,54,54,54,3,37,980,"","","X","","X","","H","","","","","","N","","","C","P","",5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,"",2010-09-22,"10854","",2017-02-16,"798795",1.75847359398215701559762004703938382405E00
7017,"acuminatissimum","Erythrospermum","acuminatissimum","","","ERAC10",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.42,,0.42,,,,,,0.42,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7019,"swamp-redwood","Erythroxylum","areolatum","","","ERAR17",54,54,54,,3,37,984,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,"",2010-09-22,"10854","",2017-02-16,"798795",1.75847359398215701559762004703938382405E00
7021,"ratwood","Erythroxylum","rotundifolium","","","ERRO3",54,54,54,,3,37,985,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,"",2010-09-22,"10854","",2017-02-16,"798795",1.75847359398215701559762004703938382405E00
7022,"rufous false cocaine","Erythroxylum","rufum","","","ERRU4",54,54,54,,3,37,985,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,"",2010-09-22,"10854","",2017-02-16,"798795",1.75847359398215701559762004703938382405E00
7023,"Argentine senna","Senna","corymbosa","","","SECO9",55,55,,,3,37,,"X","X","","","X","","H","","","","","","N","X","","","","",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2014-05-01,"440","",2017-02-16,"798795",1.76
7024,"Urban's false cocaine","Erythroxylum","urbanii","","","ERUR4",54,54,54,,3,37,985,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,"",2010-09-22,"10854","",2017-02-16,"798795",1.75847359398215701559762004703938382405E00
7025,"southern mahogany","Eucalyptus","botryoides","","","EUBO2",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.639,,0.639,,,,,,0.639,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7026,"applebox","Eucalyptus","bridgesiana","","","EUBR2",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.80539,,0.80539,,,,,,0.80539,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7028,"argyle apple","Eucalyptus","cinerea","","","EUCI80",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.657,,0.657,,,,,,0.657,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7031,"yate","Eucalyptus","cornuta","","","EUCO3",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.9063,,0.9063,,,,,,0.9063,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7032,"narrowleaf red ironbark","Eucalyptus","crebra","","","EUCR",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.92578,,0.92578,,,,,,0.92578,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7033,"roundleaf gum","Eucalyptus","deanei","","","EUDE",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.609,,0.609,,,,,,0.609,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7034,"Indonesian gum","Eucalyptus","deglupta","","","EUDE2",54,54,54,54,3,37,986,"","","X","","X","","H","","","","","","N","","","C","P","",5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,"",2010-09-22,"10854","",2017-02-16,"798795",1.75847359398215701559762004703938382405E00
7035,"silver-dollar eucalyptus","Eucalyptus","cordata","","","EUCO31",55,55,,,3,37,990,"","","X","","","","H","","","","","","N","","","","","",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2017-08-28,"798795","",,"",
7038,"tuart","Eucalyptus","gomphocephala","","","EUGO",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.86788,,0.86788,,,,,,0.86788,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7039,"mountain graygum","Eucalyptus","goniocalyx","","","EUGO2",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.73835,,0.73835,,,,,,0.73835,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7041,"white box","Eucalyptus","hemiphloia","","","EUHE12",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.82656,,0.82656,,,,,,0.82656,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7043,"spotted gum","Eucalyptus","maculata","","","EUMA23",54,54,54,,3,37,993,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,"",2010-09-22,"10854","",2017-02-16,"798795",1.75847359398215701559762004703938382405E00
7044,"jarrah","Eucalyptus","marginata","","","EUMA4",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.70602,,0.70602,,,,,,0.70602,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7045,"Australian tallowwood","Eucalyptus","microcorys","","","EUMI",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.82843,,0.82843,,,,,,0.82843,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7046,"gray ironbark","Eucalyptus","paniculata","","","EUPA",54,54,54,54,3,37,993,"","","X","","X","","H","","","","","","N","","","C","P","",5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,"",2010-09-22,"10854","",2017-02-16,"798795",1.75847359398215701559762004703938382405E00
7706,"Medusanthera","Medusanthera","spp.","","","MEDUS2",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.39,,0.39,,,,,,0.39,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7709,"melaleuca","Melaleuca","spp.","","","MELAL",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.6672,,0.6672,,,,,,0.6672,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7710,"alom","Melanolepis","multiglandulosa","","","MEMU10",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.34,,0.34,,,,,,0.34,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7712,"Melastoma candidum","Melastoma","candidum","","","MECA9",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.46,,0.46,,,,,,0.46,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7713,"Melastoma sanguineum","Melastoma","sanguineum","","","MESA3",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.46,,0.46,,,,,,0.46,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7715,"cajeput tree","Melaleuca","linariifolia","","","MELI7",55,55,,,3,37,990,"","","X","","","","H","","","","","","N","","","","","",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2017-08-28,"798795","",,"",
7716,"melia","Melia","spp.","","","MELIA",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.42,,0.42,,,,,,0.42,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7717,"Spanish lime","Melicoccus","bijugatus","","","MEBI",54,54,54,,3,37,985,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,"",2010-09-22,"10854","",2017-02-16,"798795",1.75847359398215701559762004703938382405E00
7719,"mokihana","Melicope","anisata","","","MEAN3",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.45461,,0.45461,,,,,,0.45461,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7720,"Ballous melicope","Melicope","balloui","","","MEBA2",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.45461,,0.45461,,,,,,0.45461,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7721,"uahiapele","Melicope","barbigera","","","MEBA3",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.45461,,0.45461,,,,,,0.45461,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7722,"Waianae Range melicope","Melicope","christophersenii","","","MECH2",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.45461,,0.45461,,,,,,0.45461,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7723,"manena","Melicope","cinerea","","","MECI6",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.45461,,0.45461,,,,,,0.45461,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7724,"kukaemoa","Melicope","clusiifolia","","","MECL",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.45461,,0.45461,,,,,,0.45461,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7725,"piloula","Melicope","cruciata","","","MECR5",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.45461,,0.45461,,,,,,0.45461,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7726,"leiohiiaka","Melicope","elliptica","","","MEEL2",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.45461,,0.45461,,,,,,0.45461,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7727,"Haleakala melicope","Melicope","haleakalae","","","MEHA7",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.45461,,0.45461,,,,,,0.45461,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7728,"Haupa Mountain melicope","Melicope","haupuensis","","","MEHA3",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.45461,,0.45461,,,,,,0.45461,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7729,"mokihana kukae moa","Melicope","hawaiensis","","","MEHA4",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.45461,,0.45461,,,,,,0.45461,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7730,"Monoa melicope","Melicope","hiiakae","","","MEHI6",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.45461,,0.45461,,,,,,0.45461,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7731,"Honolulu melicope","Melicope","hosakae","","","MEHO2",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.45461,,0.45461,,,,,,0.45461,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7732,"Kaala melicope","Melicope","kaalaensis","","","MEKA2",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.45461,,0.45461,,,,,,0.45461,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7733,"Olokele Valley melicope","Melicope","knudsenii","","","MEKN",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.45461,,0.45461,,,,,,0.45461,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7734,"Kaholuamanu melicope","Melicope","macropus","","","MEMA6",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.45461,,0.45461,,,,,,0.45461,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7735,"Makaha Valley melicope","Melicope","makahae","","","MEMA7",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.45461,,0.45461,,,,,,0.45461,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7736,"Molokai melicope","Melicope","molokaiensis","","","MEMO6",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.45461,,0.45461,,,,,,0.45461,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7737,"alani","Melicope","mucronulata","","","MEMU4",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.45461,,0.45461,,,,,,0.45461,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7738,"Oahu melicope","Melicope","oahuensis","","","MEOA",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.45461,,0.45461,,,,,,0.45461,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7739,"Makawao melicope","Melicope","obovata","","","MEOB4",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.45461,,0.45461,,,,,,0.45461,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7740,"Honokahua melicope","Melicope","orbicularis","","","MEOR4",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.45461,,0.45461,,,,,,0.45461,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7741,"Hana melicope","Melicope","ovalis","","","MEOV",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.45461,,0.45461,,,,,,0.45461,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7742,"eggshape melicope","Melicope","ovata","","","MEOV2",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.45461,,0.45461,,,,,,0.45461,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7743,"pale melicope","Melicope","pallida","","","MEPA6",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.45461,,0.45461,,,,,,0.45461,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7744,"Lihue melicope","Melicope","paniculata","","","MEPA7",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.45461,,0.45461,,,,,,0.45461,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7745,"boxfruit alani","Melicope","peduncularis","","","MEPE9",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.45461,,0.45461,,,,,,0.45461,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7746,"Kohala Summit melicope","Melicope","pseudoanisata","","","MEPS",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.45461,,0.45461,,,,,,0.45461,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7747,"hairy melicope","Melicope","puberula","","","MEPU4",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.45461,,0.45461,,,,,,0.45461,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7748,"fourangle melicope","Melicope","quadrangularis","","","MEQU3",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.45461,,0.45461,,,,,,0.45461,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7749,"kapu melicope","Melicope","radiata","","","MERA2",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.45461,,0.45461,,,,,,0.45461,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7750,"soopini","Melicope","latifolia","","","MERE8",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.4,,0.4,,,,,,0.4,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7751,"roundleaf melicope","Melicope","rotundifolia","","","MERO3",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.45461,,0.45461,,,,,,0.45461,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7752,"St. Johns melicope","Melicope","saint-johnii","","","MESA4",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.45461,,0.45461,,,,,,0.45461,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7753,"Mt. Kaala melicope","Melicope","sandwicensis","","","MESA5",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.45461,,0.45461,,,,,,0.45461,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7754,"melicope","Melicope","spp.","","","MELIC3",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.45461,,0.45461,,,,,,0.45461,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7755,"volcanic melicope","Melicope","volcanica","","","MEVO",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.45461,,0.45461,,,,,,0.45461,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7756,"alani wai","Melicope","waialealae","","","MEWA2",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.45461,,0.45461,,,,,,0.45461,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7757,"Monoa melicope","Melicope","wawraeana","","","MEWA4",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.45461,,0.45461,,,,,,0.45461,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7758,"kipuka piaula","Melicope","zahlbruckneri","","","MEZA",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.45461,,0.45461,,,,,,0.45461,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7759,"samoensis","Melicytus","samoensis","","","MESA9",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.585,,0.585,,,,,,0.585,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7763,"aguacatillo","Meliosma","herbertii","","","MEHE",54,54,54,,3,37,986,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,"",2010-09-22,"10854","",2017-02-16,"798795",1.75847359398215701559762004703938382405E00
7764,"cacaillo","Meliosma","obtusifolia","","","MEOB2",54,54,54,,3,37,980,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,"",2010-09-22,"10854","",2017-02-16,"798795",1.75847359398215701559762004703938382405E00
7766,"mao","Melochia","aristata","","","MEAR16",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.32,,0.32,,,,,,0.32,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7767,"melochia","Melochia","spp.","","","MELOC",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.32,,0.32,,,,,,0.32,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
7768,"teabush","Melochia","tomentosa","","","METO4",54,54,54,,3,37,980,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,"",2010-09-22,"10854","",2017-02-16,"798795",1.75847359398215701559762004703938382405E00
7769,"hierba del soldado","Melochia","umbellata","","","MEUM3",54,54,,54,3,37,,"","","X","","","","H","","","","","","N","","","","P","",5,,8,,,,,,,,,,,,0.32,,0.32,,,,,,0.32,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",2017-02-16,"798795",1.76
