"","CN","PLT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","SUBP","CONDID","SPCD","SPGRPCD","STOCKING","TREECOUNT","TOTAGE","TREECOUNT_CALC","TPA_UNADJ","CYCLE","SUBCYCLE","DAMAGE_AGENT_CD1_SRS","PCT_AFFECTED_DAMAGE_AGENT1_SRS","DAMAGE_AGENT_CD2_SRS","PCT_AFFECTED_DAMAGE_AGENT2_SRS","DAMAGE_AGENT_CD3_SRS","PCT_AFFECTED_DAMAGE_AGENT3_SRS","AGECD_RMRS","COUNTCHKCD_RMRS"
"7566",193768599010661,102158081010661,2008,27,1,137,25745,4,1,12,6,0.9874,7,NA,7,524.756977,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7567",193779530010661,102158099010661,2008,27,2,1,20308,1,1,746,37,0.0015,2,NA,2,149.930565,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7568",193779536010661,102158099010661,2008,27,2,1,20308,4,1,746,37,0.0007,1,NA,1,74.965282,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7569",193825303010661,102155144010661,2008,27,2,77,20899,3,1,12,6,0.0004,1,NA,1,74.965282,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7570",193787723010661,102155197010661,2008,27,2,7,21494,2,1,746,37,0.0001,18,NA,18,1349.375084,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7571",193795047010661,102155240010661,2008,27,2,7,21077,2,2,746,37,0.0001,55,NA,55,4123.090535,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7572",193795051010661,102155240010661,2008,27,2,7,21077,4,1,746,37,0.001,1,NA,1,74.965282,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7573",193825918010661,102155294010661,2008,27,2,87,20323,1,1,746,37,0.002,2,NA,2,149.930565,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7574",193825922010661,102155294010661,2008,27,2,87,20323,3,1,746,37,0.001,1,NA,1,74.965282,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7575",193825927010661,102155294010661,2008,27,2,87,20323,4,1,746,37,0.0069,7,NA,7,524.756977,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7576",156056023010661,102559966010661,2007,27,2,7,20122,1,1,746,37,0.0001,3,NA,3,224.895847,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7577",156056024010661,102559966010661,2007,27,2,7,20122,2,1,746,37,0.6239,1,NA,1,74.965282,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7578",156056027010661,102559966010661,2007,27,2,7,20122,3,1,746,37,3.0628,3,NA,3,224.895847,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7579",156056030010661,102559966010661,2007,27,2,7,20122,4,1,746,37,0.7019,1,NA,1,74.965282,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7580",156084238010661,102557632010661,2007,27,3,141,20085,1,1,746,37,0.002,2,NA,2,149.930565,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7581",156061922010661,102566377010661,2007,27,1,75,24201,2,1,746,37,0.0042,5,NA,5,374.826412,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7582",156061924010661,102566377010661,2007,27,1,75,24201,3,1,12,6,0.0005,1,NA,1,74.965282,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7583",156061927010661,102566377010661,2007,27,1,75,24201,3,1,746,37,0.0135,16,NA,16,1199.444519,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7584",156116760010661,102559318010661,2007,27,2,57,20215,2,1,12,6,0.0001,2,NA,2,149.930565,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7585",156116761010661,102559318010661,2007,27,2,57,20215,2,1,746,37,0.0001,4,NA,4,299.86113,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7586",156116763010661,102559318010661,2007,27,2,57,20215,3,1,12,6,1.697,12,NA,12,899.583389,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7587",156116765010661,102559318010661,2007,27,2,57,20215,3,1,746,37,0.2252,1,NA,1,74.965282,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7588",156116766010661,102559318010661,2007,27,2,57,20215,4,1,746,37,1.1259,2,NA,2,149.930565,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7589",193752032010661,102145648010661,2008,27,1,71,22977,1,1,12,6,0.0043,10,NA,10,749.652825,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7590",193752033010661,102145648010661,2008,27,1,71,22977,2,1,12,6,0.003,7,NA,7,524.756977,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7591",193752037010661,102145648010661,2008,27,1,71,22977,3,1,12,6,0.0001,12,NA,12,899.583389,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7592",193752039010661,102145648010661,2008,27,1,71,22977,4,1,12,6,0.0043,10,NA,10,749.652825,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7593",156110190010661,102558688010661,2007,27,1,71,23722,1,1,746,37,0.0121,9,NA,9,674.687542,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7594",156059471010661,102563200010661,2007,27,1,71,23767,2,1,12,6,0.0004,1,NA,1,74.965282,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7595",156083934010661,102561922010661,2007,27,1,137,25152,1,1,12,6,8.3394,3,NA,3,224.895847,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7596",156083936010661,102561922010661,2007,27,1,137,25152,2,1,12,6,0.4232,3,NA,3,224.895847,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7597",156083937010661,102561922010661,2007,27,1,137,25152,3,1,12,6,0.5642,2,NA,2,149.930565,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7598",156083940010661,102561922010661,2007,27,1,137,25152,3,1,746,37,0.4492,1,NA,1,74.965282,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7599",156083941010661,102561922010661,2007,27,1,137,25152,4,1,12,6,0.2821,2,NA,2,149.930565,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7600",156061613010661,102556387010661,2007,27,1,75,24295,3,1,12,6,0.0017,4,NA,4,299.86113,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7601",156061615010661,102556387010661,2007,27,1,75,24295,4,1,12,6,0.0009,2,NA,2,149.930565,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7602",156053122010661,102562681010661,2007,27,2,1,20644,1,1,746,37,0.003,4,NA,4,299.86113,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7603",156053126010661,102562681010661,2007,27,2,1,20644,2,1,746,37,0.0089,12,NA,12,899.583389,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7604",156053131010661,102562681010661,2007,27,2,1,20644,3,1,746,37,0.0015,2,NA,2,149.930565,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7605",156053135010661,102562681010661,2007,27,2,1,20644,4,1,746,37,0.003,4,NA,4,299.86113,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7606",156095824010661,102566083010661,2007,27,3,115,20064,1,1,12,6,0.0047,11,NA,11,824.618107,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7607",156081177010661,102556723010661,2007,27,1,137,29334,1,1,746,37,0.002,2,NA,2,149.930565,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7608",156081178010661,102556723010661,2007,27,1,137,29334,2,2,12,6,0.0035,2,NA,2,149.930565,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7609",156081180010661,102556723010661,2007,27,1,137,29334,3,1,12,6,0.0035,6,NA,6,449.791695,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7610",156081183010661,102556723010661,2007,27,1,137,29334,4,1,12,6,0.0029,5,NA,5,374.826412,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7611",193772342010661,102147748010661,2008,27,1,137,26522,4,1,746,37,0.0001,4,NA,4,299.86113,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7612",193772338010661,102147748010661,2008,27,1,137,26522,1,1,746,37,0.4492,2,NA,2,149.930565,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7613",193772339010661,102147748010661,2008,27,1,137,26522,3,1,746,37,0.0001,3,NA,3,224.895847,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7614",193765487010661,102147754010661,2008,27,1,137,25078,2,1,746,37,0.0052,7,NA,7,524.756977,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7615",193765484010661,102147754010661,2008,27,1,137,25078,1,1,746,37,0.0037,5,NA,5,374.826412,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7616",193765488010661,102147754010661,2008,27,1,137,25078,3,1,12,6,0.0004,1,NA,1,74.965282,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7617",193804814010661,102157046010661,2008,27,2,21,20244,1,1,12,6,0.4702,1,NA,1,74.965282,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7618",193804818010661,102157046010661,2008,27,2,21,20244,4,2,12,6,0.0138,8,NA,8,599.72226,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7619",193804817010661,102157046010661,2008,27,2,21,20244,3,1,12,6,9.4036,1,NA,1,74.965282,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7620",156103299010661,102558451010661,2007,27,2,61,20227,3,2,746,37,0.0119,4,NA,4,299.86113,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7621",156104970010661,102566353010661,2007,27,4,69,20193,1,1,746,37,0.6686,18,NA,18,1349.375084,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7622",156104974010661,102566353010661,2007,27,4,69,20193,4,1,746,37,0.0037,5,NA,5,374.826412,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7623",156066122010661,102559225010661,2007,27,2,77,20558,1,1,746,37,0.0008,1,NA,1,74.965282,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7624",156066124010661,102559225010661,2007,27,2,77,20558,3,1,746,37,0.0001,2,NA,2,149.930565,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7625",193778023010661,102143668010661,2008,27,1,137,25907,1,1,12,6,0.0009,1,NA,1,74.965282,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7626",193778025010661,102143668010661,2008,27,1,137,25907,2,2,12,6,0.0017,2,NA,2,149.930565,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7627",193764836010661,102143677010661,2008,27,1,137,25713,1,1,746,37,2.6667,3,NA,3,224.895847,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7628",193764838010661,102143677010661,2008,27,1,137,25713,2,1,746,37,0.3088,1,NA,1,74.965282,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7629",193764841010661,102143677010661,2008,27,1,137,25713,4,1,746,37,0.0001,5,NA,5,374.826412,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7630",193762612010661,102143698010661,2008,27,1,137,27756,1,1,12,6,0.0009,2,NA,2,149.930565,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7631",193762616010661,102143698010661,2008,27,1,137,27756,2,1,12,6,0.0001,3,NA,3,224.895847,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7632",193762621010661,102143698010661,2008,27,1,137,27756,4,1,12,6,0.0001,2,NA,2,149.930565,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7633",193762073010661,102143701010661,2008,27,1,137,27534,1,1,746,37,0.0001,5,NA,5,374.826412,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7634",193762078010661,102143701010661,2008,27,1,137,27534,2,1,746,37,0.0001,16,NA,16,1199.444519,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7635",193762084010661,102143701010661,2008,27,1,137,27534,3,1,746,37,0.0001,14,NA,14,1049.513954,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7636",193762087010661,102143701010661,2008,27,1,137,27534,4,1,746,37,0.0001,18,NA,18,1349.375084,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7637",193760581010661,102151060010661,2008,27,1,137,20488,3,1,12,6,0.0026,6,NA,6,449.791695,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7638",193760583010661,102151060010661,2008,27,1,137,20488,4,1,12,6,0.0004,1,NA,1,74.965282,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7639",193760585010661,102151060010661,2008,27,1,137,20488,4,1,746,37,0.0022,3,NA,3,224.895847,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7640",193795697010661,102154022010661,2008,27,2,7,21572,1,1,746,37,0.003,3,NA,3,224.895847,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7641",193816950010661,102144490010661,2008,27,2,61,20361,2,1,746,37,0.8984,3,NA,3,224.895847,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7642",193816951010661,102144490010661,2008,27,2,61,20361,3,1,12,6,0.0001,1,NA,1,74.965282,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7643",193816954010661,102144490010661,2008,27,2,61,20361,3,1,746,37,0.0001,3,NA,3,224.895847,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7644",193837321010661,102144595010661,2008,27,3,95,20192,3,1,746,37,0.0001,3,NA,3,224.895847,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7645",193855680010661,102146860010661,2008,27,4,89,20243,1,1,746,37,0.001,1,NA,1,74.965282,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7646",193795157010661,102146863010661,2008,27,2,7,20266,3,1,746,37,11.2302,1,NA,1,74.965282,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7647",193795153010661,102146863010661,2008,27,2,7,20266,1,1,746,37,30,70,NA,70,5247.569772,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7648",193795155010661,102146863010661,2008,27,2,7,20266,2,1,746,37,0.0001,17,NA,17,1274.409802,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7649",193795158010661,102146863010661,2008,27,2,7,20266,4,1,746,37,30,220,NA,220,16492.362139,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7650",193742352010661,102148687010661,2008,27,1,31,29277,3,1,746,37,0.0001,2,NA,2,149.930565,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7651",193742353010661,102148687010661,2008,27,1,31,29277,4,1,12,6,0.0005,1,NA,1,74.965282,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7652",193742354010661,102148687010661,2008,27,1,31,29277,4,1,746,37,0.0018,2,NA,2,149.930565,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7653",193812847010661,102146017010661,2008,27,2,57,20453,1,1,746,37,0.0056,5,NA,5,374.826412,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7654",193812849010661,102146017010661,2008,27,2,57,20453,2,1,746,37,0.0033,3,NA,3,224.895847,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7655",193812853010661,102146017010661,2008,27,2,57,20453,4,1,746,37,0.0011,1,NA,1,74.965282,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7656",193742471010661,102148624010661,2008,27,1,31,29018,2,1,12,6,0.1726,8,NA,8,599.72226,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7657",193742481010661,102148624010661,2008,27,1,31,29018,4,1,12,6,0.0065,15,NA,15,1124.479237,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7658",193742475010661,102148624010661,2008,27,1,31,29018,3,1,12,6,0.0013,3,NA,3,224.895847,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7659",193758155010661,102148006010661,2008,27,1,75,29262,3,1,12,6,0.0026,6,NA,6,449.791695,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7660",193758150010661,102148006010661,2008,27,1,75,29262,1,1,12,6,0.0047,5,NA,5,374.826412,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7661",193758152010661,102148006010661,2008,27,1,75,29262,2,1,12,6,0.0013,3,NA,3,224.895847,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7662",193758154010661,102148006010661,2008,27,1,75,29262,2,1,746,37,0.0015,2,NA,2,149.930565,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7663",193827728010661,102147301010661,2008,27,2,135,20099,1,1,746,37,0.0015,2,NA,2,149.930565,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7664",193858717010661,102147346010661,2008,27,4,113,20109,1,1,746,37,0.005,5,NA,5,374.826412,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7665",193858720010661,102147346010661,2008,27,4,113,20109,3,1,746,37,0.0089,9,NA,9,674.687542,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7666",193827219010661,102147457010661,2008,27,2,135,20108,4,1,746,37,0.0045,3,NA,3,224.895847,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7667",193826955010661,102155978010661,2008,27,2,135,20385,2,2,746,37,43.2307,3,NA,3,224.895847,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7668",193844128010661,102143752010661,2008,27,3,115,20434,1,1,746,37,0.2246,1,NA,1,74.965282,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7669",193844133010661,102143752010661,2008,27,3,115,20434,3,1,746,37,0.6738,3,NA,3,224.895847,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7670",156101983010661,102561262010661,2007,27,2,61,20069,4,1,12,6,0.9628,1,NA,1,74.965282,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7671",156046726010661,102559024010661,2007,27,2,7,20558,1,1,746,37,0.0045,6,NA,6,449.791695,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7672",156046730010661,102559024010661,2007,27,2,7,20558,2,1,746,37,0.0009,1,NA,1,74.965282,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7673",156046732010661,102559024010661,2007,27,2,7,20558,3,1,746,37,0.0104,14,NA,14,1049.513954,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7674",156046735010661,102559024010661,2007,27,2,7,20558,4,1,746,37,0.0007,1,NA,1,74.965282,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7675",156052107010661,102562672010661,2007,27,2,1,20487,1,1,746,37,4.5172,2,NA,2,149.930565,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7676",156122449010661,102566194010661,2007,27,2,21,21086,3,1,746,37,0.0067,9,NA,9,674.687542,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7677",156122452010661,102566194010661,2007,27,2,21,21086,4,1,746,37,0.0208,28,NA,28,2099.027909,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7678",156095830010661,102566083010661,2007,27,3,115,20064,2,1,746,37,0.0007,1,NA,1,74.965282,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7679",156095831010661,102566083010661,2007,27,3,115,20064,3,1,12,6,0.0017,4,NA,4,299.86113,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7680",156095836010661,102566083010661,2007,27,3,115,20064,3,1,746,37,0.0007,1,NA,1,74.965282,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7681",156095838010661,102566083010661,2007,27,3,115,20064,4,1,12,6,0.0022,5,NA,5,374.826412,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7682",156095840010661,102566083010661,2007,27,3,115,20064,4,1,746,37,0.0015,2,NA,2,149.930565,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7683",193751817010661,102145297010661,2008,27,1,71,22970,2,1,12,6,0.0013,3,NA,3,224.895847,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7684",193751822010661,102145297010661,2008,27,1,71,22970,4,1,12,6,0.0004,1,NA,1,74.965282,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7685",156101784010661,102561385010661,2007,27,2,61,20559,4,1,746,37,5.3905,24,NA,24,1799.166779,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7686",156102302010661,102563509010661,2007,27,2,61,21388,1,1,746,37,0.0001,1,NA,1,74.965282,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7687",156102305010661,102563509010661,2007,27,2,61,21388,2,1,12,6,0.0001,1,NA,1,74.965282,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7688",156102310010661,102563509010661,2007,27,2,61,21388,3,1,746,37,0.0001,1,NA,1,74.965282,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7689",156102315010661,102563509010661,2007,27,2,61,21388,4,1,746,37,0.0001,3,NA,3,224.895847,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7690",156097505010661,102558715010661,2007,27,2,61,20294,3,1,12,6,0.0004,1,NA,1,74.965282,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7691",156098489010661,102563746010661,2007,27,2,61,20076,2,1,12,6,0.0012,2,NA,2,149.930565,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7692",156098491010661,102563746010661,2007,27,2,61,20076,3,1,12,6,0.0017,3,NA,3,224.895847,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7693",156099608010661,102562912010661,2007,27,2,61,20647,4,2,746,37,0.0059,2,NA,2,149.930565,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7694",156078619010661,102557530010661,2007,27,1,137,29268,1,1,12,6,3.8469,6,NA,6,449.791695,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7695",156075697010661,102562297010661,2007,27,1,137,29292,1,1,12,6,0.0004,1,NA,1,74.965282,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7696",156075699010661,102562297010661,2007,27,1,137,29292,1,1,746,37,0.0089,12,NA,12,899.583389,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7697",156075702010661,102562297010661,2007,27,1,137,29292,2,1,746,37,0.0022,3,NA,3,224.895847,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7698",156075705010661,102562297010661,2007,27,1,137,29292,4,1,746,37,0.003,4,NA,4,299.86113,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7699",156070132010661,102565456010661,2007,27,2,135,20115,1,1,12,6,4.943,4,NA,4,299.86113,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7700",156070134010661,102565456010661,2007,27,2,135,20115,1,1,746,37,33.4512,17,NA,17,1274.409802,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7701",156070135010661,102565456010661,2007,27,2,135,20115,2,2,12,6,28.2108,1,NA,1,74.965282,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7702",156070136010661,102565456010661,2007,27,2,135,20115,3,1,12,6,1.5123,1,NA,1,74.965282,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7703",156070139010661,102565456010661,2007,27,2,135,20115,3,1,746,37,4.8163,2,NA,2,149.930565,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7704",156070144010661,102565456010661,2007,27,2,135,20115,4,1,746,37,24.9374,23,NA,23,1724.201496,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7705",156120330010661,102558136010661,2007,27,2,21,20589,1,1,746,37,0.0001,6,NA,6,449.791695,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7706",156120332010661,102558136010661,2007,27,2,21,20589,2,1,746,37,0.0001,4,NA,4,299.86113,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7707",156120335010661,102558136010661,2007,27,2,21,20589,3,1,746,37,0.0001,6,NA,6,449.791695,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7708",156120336010661,102558136010661,2007,27,2,21,20589,4,1,746,37,0.0001,25,NA,25,1874.132061,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7709",156097698010661,102560953010661,2007,27,2,61,20563,3,2,12,6,0.0001,1,NA,1,74.965282,13,4,NA,NA,NA,NA,NA,NA,NA,NA
"7710",193748851010661,102151078010661,2008,27,1,71,22666,3,1,12,6,0.0009,2,NA,2,149.930565,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7711",193769679010661,102144187010661,2008,27,1,137,26045,2,2,12,6,0.0035,2,NA,2,149.930565,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7712",193747579010661,102151672010661,2008,27,1,71,22654,3,2,12,6,0.0007,1,NA,1,74.965282,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7713",193765340010661,102144238010661,2008,27,1,137,25645,3,1,12,6,0.0011,2,NA,2,149.930565,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7714",193765339010661,102144238010661,2008,27,1,137,25645,1,1,12,6,0.0009,2,NA,2,149.930565,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7715",193765341010661,102144238010661,2008,27,1,137,25645,4,1,12,6,0.0013,3,NA,3,224.895847,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7716",193765010010661,102144241010661,2008,27,1,137,26442,3,1,12,6,0.0288,1,NA,1,74.965282,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7717",193792623010661,102153382010661,2008,27,2,7,21314,1,1,746,37,0.0022,3,NA,3,224.895847,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7718",193792631010661,102153382010661,2008,27,2,7,21314,2,1,746,37,0.0022,3,NA,3,224.895847,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7719",193792643010661,102153382010661,2008,27,2,7,21314,4,1,12,6,0.0004,1,NA,1,74.965282,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7720",193792648010661,102153382010661,2008,27,2,7,21314,4,1,746,37,0.0022,3,NA,3,224.895847,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7721",193813034010661,102153472010661,2008,27,2,57,20312,2,1,746,37,0.003,4,NA,4,299.86113,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7722",193813036010661,102153472010661,2008,27,2,57,20312,3,1,746,37,0.0007,1,NA,1,74.965282,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7723",193813039010661,102153472010661,2008,27,2,57,20312,4,1,746,37,0.0007,1,NA,1,74.965282,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7724",193813032010661,102153472010661,2008,27,2,57,20312,1,1,746,37,0.0045,6,NA,6,449.791695,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7725",193829107010661,102153515010661,2008,27,2,159,20302,4,1,746,37,0.001,1,NA,1,74.965282,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7726",193829280010661,102153538010661,2008,27,2,159,20304,2,3,746,37,0.0074,5,NA,5,374.826412,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7727",193820136010661,102151744010661,2008,27,2,61,21407,2,1,12,6,0.0029,5,NA,5,374.826412,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7728",193820140010661,102151744010661,2008,27,2,61,21407,4,2,12,6,0.0104,6,NA,6,449.791695,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7729",193809221010661,102151876010661,2008,27,2,35,20113,2,1,746,37,0.0015,2,NA,2,149.930565,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7730",193817867010661,102150623010661,2008,27,2,61,20720,2,1,12,6,0.0001,3,NA,3,224.895847,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7731",193817872010661,102150623010661,2008,27,2,61,20720,4,1,12,6,0.0047,11,NA,11,824.618107,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7732",193817878010661,102150623010661,2008,27,2,61,20720,4,1,746,37,0.0022,3,NA,3,224.895847,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7733",193778752010661,102150653010661,2008,27,2,1,20267,1,1,746,37,17.665,5,NA,5,374.826412,13,5,NA,NA,NA,NA,NA,NA,NA,NA
"7734",193778755010661,102150653010661,2008,27,2,1,20267,4,1,746,37,23.2626,2,NA,2,149.930565,13,5,NA,NA,NA,NA,NA,NA,NA,NA
